country,year,hog,hog_ideology,hog_party_eng,leader,leader_ideology,leader_party_eng
Chile,1950,Gabriel Gonzalez Videla,leftist,Radical Party,Gonzalez Videla,leftist,Radical Party
Chile,1951,Gabriel Gonzalez Videla,leftist,Radical Party,Gonzalez Videla,leftist,Radical Party
Chile,1952,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1953,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1954,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1955,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1956,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1957,Carlos Ibanez del Campo,leftist,Agrarian Labor Party,Ibanez Campo,leftist,Agrarian Labor Party
Chile,1958,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1959,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1960,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1961,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1962,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1963,Jorge Alessandri Rodriguez,rightist,Conservative Party,Alessandri Rodriguez,rightist,Conservative Party
Chile,1964,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1965,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1966,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1967,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1968,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1969,Eduardo Nicanor Frei Montalva,centrist,Christian Democratic Party,Frei Montalva,centrist,Christian Democratic Party
Chile,1970,Salvador Allende Gossens,leftist,Socialist Party of Chile,Allende,leftist,Socialist Party of Chile
Chile,1971,Salvador Allende Gossens,leftist,Socialist Party of Chile,Allende,leftist,Socialist Party of Chile
Chile,1972,Salvador Allende Gossens,leftist,Socialist Party of Chile,Allende,leftist,Socialist Party of Chile
Chile,1973,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1974,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1975,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1976,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1977,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1978,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1979,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1980,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1981,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1982,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1983,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1984,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1985,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1986,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1987,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1988,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1989,Augusto Jose Ramon Pinochet Ugarte,rightist,none,Pinochet,rightist,none
Chile,1990,Patricio Aylwin Azocar,centrist,Coalition of Parties for Democracy,Aylwin,centrist,Coalition of Parties for Democracy
Chile,1991,Patricio Aylwin Azocar,centrist,Coalition of Parties for Democracy,Aylwin,centrist,Coalition of Parties for Democracy
Chile,1992,Patricio Aylwin Azocar,centrist,Coalition of Parties for Democracy,Aylwin,centrist,Coalition of Parties for Democracy
Chile,1993,Patricio Aylwin Azocar,centrist,Coalition of Parties for Democracy,Aylwin,centrist,Coalition of Parties for Democracy
Chile,1994,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,1995,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,1996,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,1997,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,1998,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,1999,Eduardo Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy,Frei Ruiz-Tagle,leftist,Coalition of Parties for Democracy
Chile,2000,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2001,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2002,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2003,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2004,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2005,Ricardo Froilan Lagos Escobar,leftist,Coalition of Parties for Democracy,Ricardo Lagos Escobar,leftist,Coalition of Parties for Democracy
Chile,2006,Veronica Michelle Bachelet Jeria,leftist,Coalition of Parties for Democracy,Michelle Bachelet,leftist,Coalition of Parties for Democracy
Chile,2007,Veronica Michelle Bachelet Jeria,leftist,Coalition of Parties for Democracy,Michelle Bachelet,leftist,Coalition of Parties for Democracy
Chile,2008,Veronica Michelle Bachelet Jeria,leftist,Coalition of Parties for Democracy,Michelle Bachelet,leftist,Coalition of Parties for Democracy
Chile,2009,Veronica Michelle Bachelet Jeria,leftist,Coalition of Parties for Democracy,Michelle Bachelet,leftist,Coalition of Parties for Democracy
Chile,2010,Miguel Juan Sebastian Pinera Echenique,rightist,National Renewal,Sebastian Piñera,rightist,National Renewal
Chile,2011,Miguel Juan Sebastian Pinera Echenique,rightist,National Renewal,Sebastian Piñera,rightist,National Renewal
Chile,2012,Miguel Juan Sebastian Pinera Echenique,rightist,National Renewal,Sebastian Piñera,rightist,National Renewal
Chile,2013,Miguel Juan Sebastian Pinera Echenique,rightist,National Renewal,Sebastian Piñera,rightist,National Renewal
Chile,2014,Veronica Michelle Bachelet Jeria,leftist,Socialist Party of Chile,Michelle Bachelet,leftist,Socialist Party of Chile
Chile,2015,Veronica Michelle Bachelet Jeria,leftist,Socialist Party of Chile,Michelle Bachelet,leftist,Socialist Party of Chile
Chile,2016,Veronica Michelle Bachelet Jeria,leftist,Socialist Party of Chile,Michelle Bachelet,leftist,Socialist Party of Chile
Chile,2017,Veronica Michelle Bachelet Jeria,leftist,Socialist Party of Chile,Michelle Bachelet,leftist,Socialist Party of Chile
Chile,2018,Sebastian Pinera,rightist,National Renewal,Sebastian Pinera,rightist,National Renewal
Chile,2019,Sebastian Pinera,rightist,National Renewal,Sebastian Pinera,rightist,National Renewal
Chile,2020,Sebastian Pinera,rightist,National Renewal,Sebastian Pinera,rightist,National Renewal
Colombia,1945,Alberto Lleras Camargo,centrist,Colombian Liberal Party,Lleras Camargo,centrist,Colombian Liberal Party
Colombia,1946,Luis Mariano Ospina Perez,rightist,Colombian Conservative Party,Ospina Perez,rightist,Colombian Conservative Party
Colombia,1947,Luis Mariano Ospina Perez,rightist,Colombian Conservative Party,Ospina Perez,rightist,Colombian Conservative Party
Colombia,1948,Luis Mariano Ospina Perez,rightist,Colombian Conservative Party,Ospina Perez,rightist,Colombian Conservative Party
Colombia,1949,Luis Mariano Ospina Perez,rightist,Colombian Conservative Party,Ospina Perez,rightist,Colombian Conservative Party
Colombia,1950,Laureano Eleuterio Gomez Castro,rightist,Colombian Conservative Party,Laureanco Gomez,rightist,Colombian Conservative Party
Colombia,1951,Roberto Urdaneta Arbelaez,rightist,Colombian Conservative Party,Roberto Urdaneta Arbelaez,rightist,Colombian Conservative Party
Colombia,1952,Roberto Urdaneta Arbelaez,rightist,Colombian Conservative Party,Roberto Urdaneta Arbelaez,rightist,Colombian Conservative Party
Colombia,1953,Gustavo Rojas Pinilla,leftist,none,Rojas Pinillia,leftist,none
Colombia,1954,Gustavo Rojas Pinilla,leftist,none,Rojas Pinillia,leftist,none
Colombia,1955,Gustavo Rojas Pinilla,leftist,none,Rojas Pinillia,leftist,none
Colombia,1956,Gustavo Rojas Pinilla,leftist,none,Rojas Pinillia,leftist,none
Colombia,1957,Gabriel Paris Gordillo,no information,none,Paris,no information,none
Colombia,1958,Alberto Lleras Camargo,centrist,Colombian Liberal Party,Lleras Camargo,centrist,Colombian Liberal Party
Colombia,1959,Alberto Lleras Camargo,centrist,Colombian Liberal Party,Lleras Camargo,centrist,Colombian Liberal Party
Colombia,1960,Alberto Lleras Camargo,centrist,Colombian Liberal Party,Lleras Camargo,centrist,Colombian Liberal Party
Colombia,1961,Alberto Lleras Camargo,centrist,Colombian Liberal Party,Lleras Camargo,centrist,Colombian Liberal Party
Colombia,1962,Guillermo Leon Valencia Munoz,rightist,Colombian Conservative Party,Guillermo-Leon,rightist,Colombian Conservative Party
Colombia,1963,Guillermo Leon Valencia Munoz,rightist,Colombian Conservative Party,Guillermo-Leon,rightist,Colombian Conservative Party
Colombia,1964,Guillermo Leon Valencia Munoz,rightist,Colombian Conservative Party,Guillermo-Leon,rightist,Colombian Conservative Party
Colombia,1965,Guillermo Leon Valencia Munoz,rightist,Colombian Conservative Party,Guillermo-Leon,rightist,Colombian Conservative Party
Colombia,1966,Carlos Lleras Restrepo,centrist,Colombian Liberal Party,Lleras Restropo,centrist,Colombian Liberal Party
Colombia,1967,Carlos Lleras Restrepo,centrist,Colombian Liberal Party,Lleras Restropo,centrist,Colombian Liberal Party
Colombia,1968,Carlos Lleras Restrepo,centrist,Colombian Liberal Party,Lleras Restropo,centrist,Colombian Liberal Party
Colombia,1969,Carlos Lleras Restrepo,centrist,Colombian Liberal Party,Lleras Restropo,centrist,Colombian Liberal Party
Colombia,1970,Misael Eduardo Pastrana Borrero,rightist,Colombian Conservative Party,Pastrana Borrero,rightist,Colombian Conservative Party
Colombia,1971,Misael Eduardo Pastrana Borrero,rightist,Colombian Conservative Party,Pastrana Borrero,rightist,Colombian Conservative Party
Colombia,1972,Misael Eduardo Pastrana Borrero,rightist,Colombian Conservative Party,Pastrana Borrero,rightist,Colombian Conservative Party
Colombia,1973,Misael Eduardo Pastrana Borrero,rightist,Colombian Conservative Party,Pastrana Borrero,rightist,Colombian Conservative Party
Colombia,1974,Alfonso Lopoz Michelsen,centrist,Colombian Liberal Party,Lopez Michelsen,centrist,Colombian Liberal Party
Colombia,1975,Alfonso Lopoz Michelsen,centrist,Colombian Liberal Party,Lopez Michelsen,centrist,Colombian Liberal Party
Colombia,1976,Alfonso Lopoz Michelsen,centrist,Colombian Liberal Party,Lopez Michelsen,centrist,Colombian Liberal Party
Colombia,1977,Alfonso Lopoz Michelsen,centrist,Colombian Liberal Party,Lopez Michelsen,centrist,Colombian Liberal Party
Colombia,1978,Julio Cesar Turbay Ayala,centrist,Colombian Liberal Party,Turbay,centrist,Colombian Liberal Party
Colombia,1979,Julio Cesar Turbay Ayala,centrist,Colombian Liberal Party,Turbay,centrist,Colombian Liberal Party
Colombia,1980,Julio Cesar Turbay Ayala,centrist,Colombian Liberal Party,Turbay,centrist,Colombian Liberal Party
Colombia,1981,Julio Cesar Turbay Ayala,centrist,Colombian Liberal Party,Turbay,centrist,Colombian Liberal Party
Colombia,1982,Belisario Antonio Betancur Cuartas,rightist,Colombian Conservative Party,Betancur,rightist,Colombian Conservative Party
Colombia,1983,Belisario Antonio Betancur Cuartas,rightist,Colombian Conservative Party,Betancur,rightist,Colombian Conservative Party
Colombia,1984,Belisario Antonio Betancur Cuartas,rightist,Colombian Conservative Party,Betancur,rightist,Colombian Conservative Party
Colombia,1985,Belisario Antonio Betancur Cuartas,rightist,Colombian Conservative Party,Betancur,rightist,Colombian Conservative Party
Colombia,1986,Virgilio Barco Vargas,centrist,Colombian Liberal Party,Vargas,centrist,Colombian Liberal Party
Colombia,1987,Virgilio Barco Vargas,centrist,Colombian Liberal Party,Vargas,centrist,Colombian Liberal Party
Colombia,1988,Virgilio Barco Vargas,centrist,Colombian Liberal Party,Vargas,centrist,Colombian Liberal Party
Colombia,1989,Virgilio Barco Vargas,centrist,Colombian Liberal Party,Vargas,centrist,Colombian Liberal Party
Colombia,1990,Cesar Augusto Gaviria Trujillo,centrist,Colombian Liberal Party,César Gaviria Trujillo,centrist,Colombian Liberal Party
Colombia,1991,Cesar Augusto Gaviria Trujillo,centrist,Colombian Liberal Party,César Gaviria Trujillo,centrist,Colombian Liberal Party
Colombia,1992,Cesar Augusto Gaviria Trujillo,centrist,Colombian Liberal Party,César Gaviria Trujillo,centrist,Colombian Liberal Party
Colombia,1993,Cesar Augusto Gaviria Trujillo,centrist,Colombian Liberal Party,César Gaviria Trujillo,centrist,Colombian Liberal Party
Colombia,1994,Ernesto Samper Pizano,centrist,Colombian Liberal Party,Pizano,centrist,Colombian Liberal Party
Colombia,1995,Ernesto Samper Pizano,centrist,Colombian Liberal Party,Pizano,centrist,Colombian Liberal Party
Colombia,1996,Ernesto Samper Pizano,centrist,Colombian Liberal Party,Pizano,centrist,Colombian Liberal Party
Colombia,1997,Ernesto Samper Pizano,centrist,Colombian Liberal Party,Pizano,centrist,Colombian Liberal Party
Colombia,1998,Andres Pastrana Arango,rightist,Colombian Conservative Party,Arango,rightist,Colombian Conservative Party
Colombia,1999,Andres Pastrana Arango,rightist,Colombian Conservative Party,Arango,rightist,Colombian Conservative Party
Colombia,2000,Andres Pastrana Arango,rightist,Colombian Conservative Party,Arango,rightist,Colombian Conservative Party
Colombia,2001,Andres Pastrana Arango,rightist,Colombian Conservative Party,Arango,rightist,Colombian Conservative Party
Colombia,2002,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2003,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2004,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2005,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2006,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2007,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2008,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2009,Alvaro Uribe Velez,rightist,Colombian Conservative Party,Alvaro Uribe Velez,rightist,Colombian Conservative Party
Colombia,2010,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2011,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2012,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2013,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2014,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2015,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2016,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2017,Juan Manuel Santos Calderon,centrist,Social Party of National Unity,Santos Calderon,centrist,Social Party of National Unity
Colombia,2018,Ivan Duque Marquez,rightist,"Democratic Centre — ""Strong Hand, Big Heart""",Ivan Duque,rightist,"Democratic Centre — ""Strong Hand, Big Heart"""
Colombia,2019,Ivan Duque Marquez,rightist,"Democratic Centre — ""Strong Hand, Big Heart""",Ivan Duque,rightist,"Democratic Centre — ""Strong Hand, Big Heart"""
Colombia,2020,Ivan Duque Marquez,rightist,"Democratic Centre — ""Strong Hand, Big Heart""",Ivan Duque,rightist,"Democratic Centre — ""Strong Hand, Big Heart"""
Costa Rica,1945,Teodoro Picado Michalski,leftist,National Republican Party,Picado Michalski,leftist,National Republican Party
